"","Row","Column","Read","RFU","OD600","OD700","OD750","date","time","datetime","Plate","Well","Well.ID","Unique.ID","Chlamy","Microbe","Temperature","Salt.conc","Nitrogen.conc","days"
"169",1,7,"6",1561,1.034,1.014,1,64,"18:04:30",2025-03-06 18:04:30,1,7,1.7,"T20.P1.W7","y","1",20,0,1000,2.20023148148148
"170",1,8,"6",1756,1.042,1.027,1.001,64,"18:04:30",2025-03-06 18:04:30,1,8,1.8,"T20.P1.W8","y","1",20,0,1000,2.20023148148148
"171",1,9,"6",1739,0.994,0.987,0.976,64,"18:04:30",2025-03-06 18:04:30,1,9,1.9,"T20.P1.W9","y","none",20,0,1000,2.20023148148148
"172",1,1,"7",2919,1.163,1.165,1.163,66,"14:35:16",2025-03-08 14:35:16,1,1,1.1,"T20.P1.W1","y","none",20,0,1000,4.05493055555556
"173",1,2,"7",18,0.945,0.911,0.903,66,"14:35:16",2025-03-08 14:35:16,1,2,1.2,"T20.P1.W2","n","1",20,0,1000,4.05493055555556
"174",1,3,"7",2866,1.179,1.174,1.171,66,"14:35:16",2025-03-08 14:35:16,1,3,1.3,"T20.P1.W3","y","none",20,0,1000,4.05493055555556
"175",1,4,"7",5128,1.386,1.365,1.357,66,"14:35:16",2025-03-08 14:35:16,1,4,1.4,"T20.P1.W4","y","1",20,0,1000,4.05493055555556
"176",1,5,"7",20,1.072,1.044,1.036,66,"14:35:16",2025-03-08 14:35:16,1,5,1.5,"T20.P1.W5","n","1",20,0,1000,4.05493055555556
"177",1,6,"7",19,1.087,1.064,1.059,66,"14:35:16",2025-03-08 14:35:16,1,6,1.6,"T20.P1.W6","n","1",20,0,1000,4.05493055555556
"178",1,7,"7",5178,1.39,1.368,1.357,66,"14:35:16",2025-03-08 14:35:16,1,7,1.7,"T20.P1.W7","y","1",20,0,1000,4.05493055555556
"179",1,8,"7",4709,1.347,1.329,1.322,66,"14:35:16",2025-03-08 14:35:16,1,8,1.8,"T20.P1.W8","y","1",20,0,1000,4.05493055555556
"180",1,9,"7",2903,1.15,1.149,1.145,66,"14:35:16",2025-03-08 14:35:16,1,9,1.9,"T20.P1.W9","y","none",20,0,1000,4.05493055555556
"181",1,1,"8",2744,1.21,1.21,1.212,68,"10:04:39",2025-03-10 10:04:39,1,1,1.1,"T20.P1.W1","y","none",20,0,1000,5.86700231481481
"182",1,2,"8",18,1.009,0.962,0.949,68,"10:04:39",2025-03-10 10:04:39,1,2,1.2,"T20.P1.W2","n","1",20,0,1000,5.86700231481481
"183",1,3,"8",2565,1.231,1.226,1.224,68,"10:04:39",2025-03-10 10:04:39,1,3,1.3,"T20.P1.W3","y","none",20,0,1000,5.86700231481481
"184",1,4,"8",5980,1.568,1.544,1.533,68,"10:04:39",2025-03-10 10:04:39,1,4,1.4,"T20.P1.W4","y","1",20,0,1000,5.86700231481481
"185",1,5,"8",12,1.145,1.099,1.086,68,"10:04:39",2025-03-10 10:04:39,1,5,1.5,"T20.P1.W5","n","1",20,0,1000,5.86700231481481
"186",1,6,"8",20,1.164,1.127,1.117,68,"10:04:39",2025-03-10 10:04:39,1,6,1.6,"T20.P1.W6","n","1",20,0,1000,5.86700231481481
"187",1,7,"8",4776,1.459,1.441,1.429,68,"10:04:39",2025-03-10 10:04:39,1,7,1.7,"T20.P1.W7","y","1",20,0,1000,5.86700231481481
"188",1,8,"8",4998,1.535,1.519,1.508,68,"10:04:39",2025-03-10 10:04:39,1,8,1.8,"T20.P1.W8","y","1",20,0,1000,5.86700231481481
"189",1,9,"8",2336,1.19,1.195,1.196,68,"10:04:39",2025-03-10 10:04:39,1,9,1.9,"T20.P1.W9","y","none",20,0,1000,5.86700231481481
"190",1,1,"1",56,0.848,0.844,0.868,62,"13:34:54",2025-03-04 13:34:54,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,0
"191",1,2,"1",60,1.188,1.187,1.188,62,"13:34:54",2025-03-04 13:34:54,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,0
"192",1,3,"1",46,1.086,1.076,1.072,62,"13:34:54",2025-03-04 13:34:54,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,0
"193",1,4,"1",54,1.087,1.065,1.051,62,"13:34:54",2025-03-04 13:34:54,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,0
"194",1,5,"1",56,1.155,1.144,1.139,62,"13:34:54",2025-03-04 13:34:54,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,0
"195",1,6,"1",43,0.992,0.971,0.973,62,"13:34:54",2025-03-04 13:34:54,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,0
"196",1,7,"1",47,0.849,0.833,0.824,62,"13:34:54",2025-03-04 13:34:54,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,0
"197",1,8,"1",43,0.981,0.972,0.977,62,"13:34:54",2025-03-04 13:34:54,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,0
"198",1,9,"1",45,0.898,0.889,0.893,62,"13:34:54",2025-03-04 13:34:54,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,0
"199",1,1,"2",42,0.87,0.864,0.869,62,"18:22:53",2025-03-04 18:22:53,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,0.199988425925926
"200",1,2,"2",34,1.145,1.14,1.138,62,"18:22:53",2025-03-04 18:22:53,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,0.199988425925926
"201",1,3,"2",33,1.065,1.057,1.061,62,"18:22:53",2025-03-04 18:22:53,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,0.199988425925926
"202",1,4,"2",33,0.976,0.969,0.972,62,"18:22:53",2025-03-04 18:22:53,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,0.199988425925926
"203",1,5,"2",35,1.123,1.113,1.117,62,"18:22:53",2025-03-04 18:22:53,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,0.199988425925926
"204",1,6,"2",21,0.971,0.965,0.966,62,"18:22:53",2025-03-04 18:22:53,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,0.199988425925926
"205",1,7,"2",40,0.821,0.818,0.813,62,"18:22:53",2025-03-04 18:22:53,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,0.199988425925926
"206",1,8,"2",21,0.961,0.962,0.962,62,"18:22:53",2025-03-04 18:22:53,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,0.199988425925926
"207",1,9,"2",22,0.899,0.893,0.897,62,"18:22:53",2025-03-04 18:22:53,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,0.199988425925926
"208",1,1,"3",39,0.889,0.874,0.878,63,"07:17:13",2025-03-05 07:17:13,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,0.737719907407407
"209",1,2,"3",41,1.142,1.141,1.137,63,"07:17:13",2025-03-05 07:17:13,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,0.737719907407407
"210",1,3,"3",36,1.053,1.043,1.042,63,"07:17:13",2025-03-05 07:17:13,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,0.737719907407407
"211",1,4,"3",43,0.951,0.943,0.945,63,"07:17:13",2025-03-05 07:17:13,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,0.737719907407407
"212",1,5,"3",52,1.108,1.098,1.097,63,"07:17:13",2025-03-05 07:17:13,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,0.737719907407407
"213",1,6,"3",16,0.944,0.936,0.936,63,"07:17:13",2025-03-05 07:17:13,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,0.737719907407407
"214",1,7,"3",49,0.797,0.79,0.792,63,"07:17:13",2025-03-05 07:17:13,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,0.737719907407407
"215",1,8,"3",14,0.968,0.962,0.96,63,"07:17:13",2025-03-05 07:17:13,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,0.737719907407407
"216",1,9,"3",15,0.934,0.925,0.931,63,"07:17:13",2025-03-05 07:17:13,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,0.737719907407407
"217",1,1,"4",94,0.887,0.876,0.879,63,"12:38:07",2025-03-05 12:38:07,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,0.96056712962963
"218",1,2,"4",84,1.137,1.131,1.131,63,"12:38:07",2025-03-05 12:38:07,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,0.96056712962963
"219",1,3,"4",115,1.042,1.032,1.031,63,"12:38:07",2025-03-05 12:38:07,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,0.96056712962963
"220",1,4,"4",59,0.945,0.938,0.937,63,"12:38:07",2025-03-05 12:38:07,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,0.96056712962963
"221",1,5,"4",71,1.111,1.097,1.107,63,"12:38:07",2025-03-05 12:38:07,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,0.96056712962963
"222",1,6,"4",17,0.943,0.933,0.934,63,"12:38:07",2025-03-05 12:38:07,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,0.96056712962963
"223",1,7,"4",62,0.798,0.789,0.792,63,"12:38:07",2025-03-05 12:38:07,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,0.96056712962963
"224",1,8,"4",15,0.969,0.961,0.96,63,"12:38:07",2025-03-05 12:38:07,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,0.96056712962963
"225",1,9,"4",16,0.941,0.93,0.932,63,"12:38:07",2025-03-05 12:38:07,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,0.96056712962963
"226",1,1,"6",2565,1.149,1.153,1.146,64,"18:29:44",2025-03-06 18:29:44,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,2.20474537037037
"227",1,2,"6",2028,1.254,1.248,1.239,64,"18:29:44",2025-03-06 18:29:44,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,2.20474537037037
"228",1,3,"6",2047,1.125,1.11,1.096,64,"18:29:44",2025-03-06 18:29:44,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,2.20474537037037
"229",1,4,"6",2026,1.076,1.077,1.071,64,"18:29:44",2025-03-06 18:29:44,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,2.20474537037037
"230",1,5,"6",2814,1.217,1.196,1.172,64,"18:29:44",2025-03-06 18:29:44,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,2.20474537037037
"231",1,6,"6",21,0.953,0.937,0.936,64,"18:29:44",2025-03-06 18:29:44,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,2.20474537037037
"232",1,7,"6",3558,1.119,1.112,1.092,64,"18:29:44",2025-03-06 18:29:44,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,2.20474537037037
"233",1,8,"6",30,1.004,0.992,0.992,64,"18:29:44",2025-03-06 18:29:44,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,2.20474537037037
"234",1,9,"6",19,0.971,0.959,0.958,64,"18:29:44",2025-03-06 18:29:44,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,2.20474537037037
"235",1,1,"7",3391,1.377,1.386,1.387,66,"14:24:50",2025-03-08 14:24:50,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,4.03467592592593
"236",1,2,"7",2566,1.402,1.403,1.405,66,"14:24:50",2025-03-08 14:24:50,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,4.03467592592593
"237",1,3,"7",2620,1.262,1.251,1.246,66,"14:24:50",2025-03-08 14:24:50,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,4.03467592592593
"238",1,4,"7",2609,1.236,1.239,1.235,66,"14:24:50",2025-03-08 14:24:50,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,4.03467592592593
"239",1,5,"7",3385,1.422,1.384,1.364,66,"14:24:50",2025-03-08 14:24:50,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,4.03467592592593
"240",1,6,"7",1850,1.208,1.163,1.138,66,"14:24:50",2025-03-08 14:24:50,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,4.03467592592593
"241",1,7,"7",3953,1.328,1.323,1.315,66,"14:24:50",2025-03-08 14:24:50,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,4.03467592592593
"242",1,8,"7",2372,1.244,1.208,1.184,66,"14:24:50",2025-03-08 14:24:50,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,4.03467592592593
"243",1,9,"7",23,1.006,0.981,0.974,66,"14:24:50",2025-03-08 14:24:50,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,4.03467592592593
"244",1,1,"8",3624,1.558,1.567,1.567,68,"10:26:54",2025-03-10 10:26:54,1,1,1.1,"T25.P1.W1","y","1",25,0,1000,5.86944444444444
"245",1,2,"8",2844,1.505,1.513,1.509,68,"10:26:54",2025-03-10 10:26:54,1,2,1.2,"T25.P1.W2","y","none",25,0,1000,5.86944444444444
"246",1,3,"8",2622,1.335,1.336,1.332,68,"10:26:54",2025-03-10 10:26:54,1,3,1.3,"T25.P1.W3","y","none",25,0,1000,5.86944444444444
"247",1,4,"8",2513,1.31,1.318,1.321,68,"10:26:54",2025-03-10 10:26:54,1,4,1.4,"T25.P1.W4","y","none",25,0,1000,5.86944444444444
"248",1,5,"8",3532,1.519,1.488,1.471,68,"10:26:54",2025-03-10 10:26:54,1,5,1.5,"T25.P1.W5","y","1",25,0,1000,5.86944444444444
"249",1,6,"8",1447,1.245,1.215,1.206,68,"10:26:54",2025-03-10 10:26:54,1,6,1.6,"T25.P1.W6","n","1",25,0,1000,5.86944444444444
"250",1,7,"8",4000,1.44,1.435,1.434,68,"10:26:54",2025-03-10 10:26:54,1,7,1.7,"T25.P1.W7","y","1",25,0,1000,5.86944444444444
"251",1,8,"8",1541,1.315,1.288,1.279,68,"10:26:54",2025-03-10 10:26:54,1,8,1.8,"T25.P1.W8","n","1",25,0,1000,5.86944444444444
"252",1,9,"8",20,1.068,1.048,1.047,68,"10:26:54",2025-03-10 10:26:54,1,9,1.9,"T25.P1.W9","n","1",25,0,1000,5.86944444444444
"253",1,1,"1",58,1.062,1.05,1.048,62,"16:58:11",2025-03-04 16:58:11,1,1,1.1,"T30.P1.W1","y","1",30,1.5,1000,0
"254",1,2,"1",40,0.86,0.86,0.86,62,"16:58:11",2025-03-04 16:58:11,1,2,1.2,"T30.P1.W2","y","none",30,0,1,0
"255",1,3,"1",60,1.028,1.028,1.026,62,"16:58:11",2025-03-04 16:58:11,1,3,1.3,"T30.P1.W3","y","1",30,0,700,0
"256",1,4,"1",39,0.934,0.915,0.909,62,"16:58:11",2025-03-04 16:58:11,1,4,1.4,"T30.P1.W4","n","1",30,7.5,1000,0
"257",1,5,"1",52,0.978,0.973,0.969,62,"16:58:11",2025-03-04 16:58:11,1,5,1.5,"T30.P1.W5","y","none",30,9,1000,0
"258",1,6,"1",55,1.006,1.002,1.004,62,"16:58:11",2025-03-04 16:58:11,1,6,1.6,"T30.P1.W6","y","none",30,4.5,1000,0
"259",1,7,"1",73,1.033,1.029,1.022,62,"16:58:11",2025-03-04 16:58:11,1,7,1.7,"T30.P1.W7","y","none",30,7.5,1000,0
"260",1,8,"1",61,0.948,0.945,0.956,62,"16:58:11",2025-03-04 16:58:11,1,8,1.8,"T30.P1.W8","y","1",30,6,1000,0
"261",1,9,"1",42,0.934,0.926,0.934,62,"16:58:11",2025-03-04 16:58:11,1,9,1.9,"T30.P1.W9","y","none",30,0,50,0
"262",1,10,"1",44,1.002,0.997,0.996,62,"16:58:11",2025-03-04 16:58:11,1,10,1.1,"T30.P1.W10","n","1",30,3,1000,0
"263",1,11,"1",38,0.916,0.903,0.904,62,"16:58:11",2025-03-04 16:58:11,1,11,1.11,"T30.P1.W11","n","1",30,0,1000,0
"264",1,12,"1",46,1.01,0.997,0.996,62,"16:58:11",2025-03-04 16:58:11,1,12,1.12,"T30.P1.W12","y","none",30,0,5,0
"265",2,1,"1",51,1.04,1.036,1.035,62,"16:58:11",2025-03-04 16:58:11,1,13,2.1,"T30.P1.W13","y","1",30,0,400,0
"266",2,2,"1",52,0.856,0.849,0.856,62,"16:58:11",2025-03-04 16:58:11,1,14,2.2,"T30.P1.W14","y","1",30,12,1000,0
"267",2,3,"1",45,0.961,0.956,0.96,62,"16:58:11",2025-03-04 16:58:11,1,15,2.3,"T30.P1.W15","y","none",30,0,1000,0
"268",2,4,"1",42,1.05,1.043,1.046,62,"16:58:11",2025-03-04 16:58:11,1,16,2.4,"T30.P1.W16","y","none",30,0,100,0
"269",2,5,"1",60,1.006,1.008,1.013,62,"16:58:11",2025-03-04 16:58:11,1,17,2.5,"T30.P1.W17","y","1",30,0,700,0
"270",2,6,"1",60,0.878,0.87,0.871,62,"16:58:11",2025-03-04 16:58:11,1,18,2.6,"T30.P1.W18","y","1",30,1.5,1000,0
"271",2,7,"1",43,1.127,1.12,1.126,62,"16:58:11",2025-03-04 16:58:11,1,19,2.7,"T30.P1.W19","y","1",30,0,100,0
"272",2,8,"1",64,1.071,1.067,1.079,62,"16:58:11",2025-03-04 16:58:11,1,20,2.8,"T30.P1.W20","y","1",30,4.5,1000,0
"273",2,9,"1",42,1.017,1.008,1.006,62,"16:58:11",2025-03-04 16:58:11,1,21,2.9,"T30.P1.W21","n","1",30,12,1000,0
"274",2,10,"1",39,0.892,0.9,0.903,62,"16:58:11",2025-03-04 16:58:11,1,22,2.1,"T30.P1.W22","n","1",30,0,400,0
"275",2,11,"1",45,0.948,0.939,0.938,62,"16:58:11",2025-03-04 16:58:11,1,23,2.11,"T30.P1.W23","y","1",30,0,50,0
"276",2,12,"1",45,1.045,1.051,1.052,62,"16:58:11",2025-03-04 16:58:11,1,24,2.12,"T30.P1.W24","y","none",30,0,5,0
"277",3,1,"1",44,0.918,0.924,0.936,62,"16:58:11",2025-03-04 16:58:11,1,25,3.1,"T30.P1.W25","n","1",30,1.5,1000,0
"278",3,2,"1",42,1.061,1.054,1.061,62,"16:58:11",2025-03-04 16:58:11,1,26,3.2,"T30.P1.W26","n","1",30,0,5,0
"279",3,3,"1",37,0.927,0.924,0.921,62,"16:58:11",2025-03-04 16:58:11,1,27,3.3,"T30.P1.W27","n","1",30,12,1000,0
"280",3,4,"1",35,0.982,0.971,0.974,62,"16:58:11",2025-03-04 16:58:11,1,28,3.4,"T30.P1.W28","n","1",30,0,50,0
"281",3,5,"1",47,1.076,1.073,1.073,62,"16:58:11",2025-03-04 16:58:11,1,29,3.5,"T30.P1.W29","y","none",30,0,25,0
"282",3,6,"1",40,0.795,0.804,0.823,62,"16:58:11",2025-03-04 16:58:11,1,30,3.6,"T30.P1.W30","n","1",30,13.5,1000,0
"283",3,7,"1",45,1.018,1.011,1.007,62,"16:58:11",2025-03-04 16:58:11,1,31,3.7,"T30.P1.W31","y","none",30,0,400,0
"284",3,8,"1",39,0.986,0.977,0.971,62,"16:58:11",2025-03-04 16:58:11,1,32,3.8,"T30.P1.W32","y","1",30,0,1,0
"285",3,9,"1",40,0.899,0.89,0.895,62,"16:58:11",2025-03-04 16:58:11,1,33,3.9,"T30.P1.W33","n","1",30,10.5,1000,0
"286",3,10,"1",47,0.943,0.935,0.929,62,"16:58:11",2025-03-04 16:58:11,1,34,3.1,"T30.P1.W34","y","none",30,1.5,1000,0
"287",3,11,"1",43,0.951,0.943,0.935,62,"16:58:11",2025-03-04 16:58:11,1,35,3.11,"T30.P1.W35","y","1",30,0,400,0
"288",3,12,"1",36,0.731,0.723,0.727,62,"16:58:11",2025-03-04 16:58:11,1,36,3.12,"T30.P1.W36","n","1",30,0,100,0
"289",4,1,"1",49,1.058,1.05,1.055,62,"16:58:11",2025-03-04 16:58:11,1,37,4.1,"T30.P1.W37","y","none",30,0,10,0
"290",4,2,"1",51,1.082,1.085,1.091,62,"16:58:11",2025-03-04 16:58:11,1,38,4.2,"T30.P1.W38","y","1",30,4.5,1000,0
"291",4,3,"1",42,0.886,0.882,0.886,62,"16:58:11",2025-03-04 16:58:11,1,39,4.3,"T30.P1.W39","n","1",30,0,0.5,0
"292",4,4,"1",51,1.07,1.063,1.061,62,"16:58:11",2025-03-04 16:58:11,1,40,4.4,"T30.P1.W40","y","1",30,12,1000,0
"293",4,5,"1",48,1.146,1.137,1.133,62,"16:58:11",2025-03-04 16:58:11,1,41,4.5,"T30.P1.W41","y","none",30,0,50,0
"294",4,6,"1",58,1.107,1.093,1.093,62,"16:58:11",2025-03-04 16:58:11,1,42,4.6,"T30.P1.W42","y","1",30,0,5,0
"295",4,7,"1",66,1.03,1.028,1.028,62,"16:58:11",2025-03-04 16:58:11,1,43,4.7,"T30.P1.W43","y","1",30,13.5,1000,0
"296",4,8,"1",45,1.016,1.011,1.015,62,"16:58:11",2025-03-04 16:58:11,1,44,4.8,"T30.P1.W44","y","1",30,0,10,0
"297",4,9,"1",56,0.895,0.874,0.875,62,"16:58:11",2025-03-04 16:58:11,1,45,4.9,"T30.P1.W45","y","none",30,13.5,1000,0
"298",4,10,"1",49,0.98,0.973,0.975,62,"16:58:11",2025-03-04 16:58:11,1,46,4.1,"T30.P1.W46","y","1",30,0,10,0
"299",4,11,"1",48,0.759,0.751,0.758,62,"16:58:11",2025-03-04 16:58:11,1,47,4.11,"T30.P1.W47","y","1",30,7.5,1000,0
"300",4,12,"1",35,0.98,0.973,0.973,62,"16:58:11",2025-03-04 16:58:11,1,48,4.12,"T30.P1.W48","n","1",30,0,5,0
"301",5,1,"1",69,0.954,0.947,0.947,62,"16:58:11",2025-03-04 16:58:11,1,49,5.1,"T30.P1.W49","y","none",30,13.5,1000,0
"302",5,2,"1",43,1.335,1.327,1.322,62,"16:58:11",2025-03-04 16:58:11,1,50,5.2,"T30.P1.W50","n","1",30,0,50,0
"303",5,3,"1",54,1.031,1.021,1.02,62,"16:58:11",2025-03-04 16:58:11,1,51,5.3,"T30.P1.W51","y","none",30,13.5,1000,0
"304",5,4,"1",60,1.036,1.027,1.028,62,"16:58:11",2025-03-04 16:58:11,1,52,5.4,"T30.P1.W52","y","1",30,9,1000,0
"305",5,5,"1",44,1.095,1.09,1.092,62,"16:58:11",2025-03-04 16:58:11,1,53,5.5,"T30.P1.W53","n","1",30,13.5,1000,0
"306",5,6,"1",41,0.899,0.892,0.902,62,"16:58:11",2025-03-04 16:58:11,1,54,5.6,"T30.P1.W54","y","1",30,0,1,0
"307",5,7,"1",38,0.765,0.761,0.771,62,"16:58:11",2025-03-04 16:58:11,1,55,5.7,"T30.P1.W55","n","1",30,10.5,1000,0
"308",5,8,"1",49,0.923,0.922,0.93,62,"16:58:11",2025-03-04 16:58:11,1,56,5.8,"T30.P1.W56","y","1",30,6,1000,0
"309",5,9,"1",38,1.132,1.122,1.126,62,"16:58:11",2025-03-04 16:58:11,1,57,5.9,"T30.P1.W57","n","1",30,0,100,0
"310",5,10,"1",36,0.978,0.969,0.973,62,"16:58:11",2025-03-04 16:58:11,1,58,5.1,"T30.P1.W58","n","1",30,0,1,0
"311",5,11,"1",56,0.906,0.901,0.901,62,"16:58:11",2025-03-04 16:58:11,1,59,5.11,"T30.P1.W59","y","none",30,0,700,0
"312",5,12,"1",38,0.943,0.931,0.934,62,"16:58:11",2025-03-04 16:58:11,1,60,5.12,"T30.P1.W60","n","1",30,1.5,1000,0
"313",6,1,"1",39,0.969,0.957,0.961,62,"16:58:11",2025-03-04 16:58:11,1,61,6.1,"T30.P1.W61","n","1",30,13.5,1000,0
"314",6,2,"1",53,0.989,0.975,0.984,62,"16:58:11",2025-03-04 16:58:11,1,62,6.2,"T30.P1.W62","y","none",30,1.5,1000,0
"315",6,3,"1",35,0.892,0.89,0.894,62,"16:58:11",2025-03-04 16:58:11,1,63,6.3,"T30.P1.W63","n","1",30,10.5,1000,0
"316",6,4,"1",46,1.013,1.004,0.996,62,"16:58:11",2025-03-04 16:58:11,1,64,6.4,"T30.P1.W64","y","1",30,0,5,0
"317",6,5,"1",41,1.064,1.049,1.05,62,"16:58:11",2025-03-04 16:58:11,1,65,6.5,"T30.P1.W65","n","1",30,3,1000,0
"318",6,6,"1",35,0.997,0.987,0.996,62,"16:58:11",2025-03-04 16:58:11,1,66,6.6,"T30.P1.W66","n","1",30,0,100,0
"319",6,7,"1",56,0.844,0.839,0.841,62,"16:58:11",2025-03-04 16:58:11,1,67,6.7,"T30.P1.W67","y","none",30,7.5,1000,0
"320",6,8,"1",45,0.974,0.962,0.963,62,"16:58:11",2025-03-04 16:58:11,1,68,6.8,"T30.P1.W68","y","1",30,0,0.5,0
"321",6,9,"1",45,0.553,0.552,0.555,62,"16:58:11",2025-03-04 16:58:11,1,69,6.9,"T30.P1.W69","n","1",30,0,10,0
"322",6,10,"1",49,0.933,0.928,0.926,62,"16:58:11",2025-03-04 16:58:11,1,70,6.1,"T30.P1.W70","y","none",30,0,5,0
"323",6,11,"1",40,0.971,0.963,0.962,62,"16:58:11",2025-03-04 16:58:11,1,71,6.11,"T30.P1.W71","n","1",30,0,700,0
"324",6,12,"1",65,0.944,0.936,0.935,62,"16:58:11",2025-03-04 16:58:11,1,72,6.12,"T30.P1.W72","y","none",30,6,1000,0
"325",7,1,"1",48,1.115,1.113,1.115,62,"16:58:11",2025-03-04 16:58:11,1,73,7.1,"T30.P1.W73","n","1",30,9,1000,0
"326",7,2,"1",44,1.081,1.064,1.052,62,"16:58:11",2025-03-04 16:58:11,1,74,7.2,"T30.P1.W74","y","none",30,0,100,0
"327",7,3,"1",60,1.072,1.065,1.067,62,"16:58:11",2025-03-04 16:58:11,1,75,7.3,"T30.P1.W75","y","none",30,12,1000,0
"328",7,4,"1",37,0.81,0.805,0.807,62,"16:58:11",2025-03-04 16:58:11,1,76,7.4,"T30.P1.W76","n","1",30,7.5,1000,0
"329",7,5,"1",48,1.066,1.057,1.058,62,"16:58:11",2025-03-04 16:58:11,1,77,7.5,"T30.P1.W77","n","1",30,12,1000,0
"330",7,6,"1",36,1.036,1.02,1.021,62,"16:58:11",2025-03-04 16:58:11,1,78,7.6,"T30.P1.W78","y","none",30,0,1000,0
"331",7,7,"1",63,1.121,1.097,1.091,62,"16:58:11",2025-03-04 16:58:11,1,79,7.7,"T30.P1.W79","y","none",30,1.5,1000,0
"332",7,8,"1",54,1.019,1.01,0.999,62,"16:58:11",2025-03-04 16:58:11,1,80,7.8,"T30.P1.W80","y","none",30,9,1000,0
"333",7,9,"1",62,0.935,0.93,0.929,62,"16:58:11",2025-03-04 16:58:11,1,81,7.9,"T30.P1.W81","y","1",30,3,1000,0
"334",7,10,"1",41,0.914,0.921,0.917,62,"16:58:11",2025-03-04 16:58:11,1,82,7.1,"T30.P1.W82","n","1",30,0,400,0
"335",7,11,"1",44,1.041,1.028,1.025,62,"16:58:11",2025-03-04 16:58:11,1,83,7.11,"T30.P1.W83","y","none",30,0,0.5,0
"336",7,12,"1",53,1.19,1.163,1.162,62,"16:58:11",2025-03-04 16:58:11,1,84,7.12,"T30.P1.W84","y","none",30,0,700,0
"337",8,1,"1",49,0.648,0.651,0.661,62,"16:58:11",2025-03-04 16:58:11,1,85,8.1,"T30.P1.W85","n","1",30,0,1000,0
"338",8,2,"1",60,1.011,1.007,1.01,62,"16:58:11",2025-03-04 16:58:11,1,86,8.2,"T30.P1.W86","y","none",30,12,1000,0
"339",8,3,"1",68,0.99,0.987,0.992,62,"16:58:11",2025-03-04 16:58:11,1,87,8.3,"T30.P1.W87","y","none",30,4.5,1000,0
"340",8,4,"1",38,0.88,0.88,0.882,62,"16:58:11",2025-03-04 16:58:11,1,88,8.4,"T30.P1.W88","n","1",30,4.5,1000,0
"341",8,5,"1",38,1.015,1.023,1.032,62,"16:58:11",2025-03-04 16:58:11,1,89,8.5,"T30.P1.W89","y","1",30,0,25,0
"342",8,6,"1",40,1.08,1.07,1.072,62,"16:58:11",2025-03-04 16:58:11,1,90,8.6,"T30.P1.W90","y","1",30,0,50,0
